,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
92,2011-019-01,2011,100030.0,10.0,9.0,9.0,1.0,3.0,0.2222222222222222,1.0,False,True,0,0,0,0,0,1,1,0,0,1.3366336633663367,1.3366336633663367,1.36,1.386138613861386,1.396039603960396,1.5405405405405406,1.5445544554455446,1.5714285714285714,1.5841584158415842,0,False
93,2011-020-01,2011,10060.0,1.0,12.0,12.0,1.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3366336633663367,1.3366336633663367,1.36,1.386138613861386,1.396039603960396,1.5405405405405406,1.5445544554455446,1.5714285714285714,1.5841584158415842,1,True
94,2011-021-01,2011,20090.0,2.0,5.0,5.0,2.0,9.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.309278350515464,1.309278350515464,1.3333333333333333,1.3608247422680413,1.3814432989690721,1.5142857142857142,1.5257731958762886,1.553191489361702,1.577319587628866,1,True
95,2011-022-01,2011,20110.0,2.0,9.0,9.0,1.0,7.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1,1,1.3238095238095238,1.3238095238095238,1.3461538461538463,1.3714285714285714,1.380952380952381,1.5384615384615385,1.5523809523809524,1.5588235294117647,1.5904761904761904,1,False
96,2011-023-01,2011,10100.0,1.0,6.0,6.0,2.0,2.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1,1,1.3238095238095238,1.3238095238095238,1.3461538461538463,1.3714285714285714,1.380952380952381,1.5384615384615385,1.5523809523809524,1.5588235294117647,1.5904761904761904,1,True
97,2011-024-01,2011,10160.0,1.0,3.0,3.0,2.0,5.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1,1,1.3238095238095238,1.3238095238095238,1.3461538461538463,1.3714285714285714,1.380952380952381,1.5384615384615385,1.5523809523809524,1.5588235294117647,1.5904761904761904,1,True
98,2011-025-01,2011,80160.0,8.0,0.0,0.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3238095238095238,1.3238095238095238,1.3461538461538463,1.3714285714285714,1.380952380952381,1.5384615384615385,1.5523809523809524,1.5588235294117647,1.5904761904761904,1,True
99,2011-026-01,2011,20400.0,2.0,9.0,9.0,2.0,2.0,0.5555555555555556,0.6666666666666666,True,True,1,1,1,1,1,0,0,0,0,1.3148148148148149,1.3148148148148149,1.3364485981308412,1.3611111111111112,1.3703703703703705,1.5308641975308641,1.537037037037037,1.5523809523809524,1.5833333333333333,1,True
100,2011-027-01,2011,80130.0,8.0,0.0,0.0,2.0,2.0,0.5555555555555556,1.0,True,True,1,1,1,1,1,0,0,0,0,1.3148148148148149,1.3148148148148149,1.3364485981308412,1.3611111111111112,1.3703703703703705,1.5308641975308641,1.537037037037037,1.5523809523809524,1.5833333333333333,1,True
101,2011-028-01,2011,20180.0,2.0,9.0,9.0,1.0,2.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1,1,1.3148148148148149,1.3148148148148149,1.3364485981308412,1.3611111111111112,1.3703703703703705,1.5308641975308641,1.537037037037037,1.5523809523809524,1.5833333333333333,1,True
102,2011-029-01,2011,100020.0,10.0,3.0,3.0,2.0,2.0,0.5555555555555556,0.3333333333333333,True,False,1,1,1,1,1,0,0,0,0,1.311926605504587,1.311926605504587,1.3333333333333333,1.3669724770642202,1.3669724770642202,1.5365853658536586,1.5412844036697249,1.5566037735849056,1.5871559633027523,1,False
103,2011-030-01,2011,20320.0,2.0,9.0,9.0,2.0,5.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0,0,1.3181818181818181,1.3181818181818181,1.3394495412844036,1.3727272727272728,1.3727272727272728,1.5363636363636364,1.5421686746987953,1.5514018691588785,1.5818181818181818,1,True
104,2011-031-01,2011,20330.0,2.0,9.0,9.0,1.0,2.0,0.3333333333333333,0.7777777777777778,False,True,0,0,0,0,0,0,1,1,1,1.3070175438596492,1.3157894736842106,1.336283185840708,1.3596491228070176,1.368421052631579,1.5350877192982457,1.5402298850574712,1.5495495495495495,1.587719298245614,0,False
105,2011-032-01,2011,100070.0,10.0,4.0,4.0,1.0,2.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1,1,1.3070175438596492,1.3157894736842106,1.336283185840708,1.3596491228070176,1.368421052631579,1.5350877192982457,1.5402298850574712,1.5495495495495495,1.587719298245614,1,False
106,2011-033-01,2011,80040.0,8.0,9.0,9.0,1.0,2.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1,1,1.3070175438596492,1.3157894736842106,1.336283185840708,1.3596491228070176,1.368421052631579,1.5350877192982457,1.5402298850574712,1.5495495495495495,1.587719298245614,1,False
107,2011-034-01,2011,80180.0,8.0,13.0,9.0,2.0,3.0,0.5555555555555556,0.0,True,False,1,1,1,1,1,0,0,0,0,1.3070175438596492,1.3157894736842106,1.336283185840708,1.3596491228070176,1.368421052631579,1.5350877192982457,1.5402298850574712,1.5495495495495495,1.587719298245614,1,False
108,2011-036-01,2011,80120.0,8.0,9.0,9.0,1.0,9.0,0.7777777777777778,0.1111111111111111,True,False,0,0,1,1,1,1,1,1,1,1.3109243697478992,1.319327731092437,1.3418803418803418,1.361344537815126,1.3865546218487395,1.5378151260504203,1.5543478260869565,1.5603448275862069,1.596638655462185,1,False
109,2011-037-01,2011,130015.0,13.0,12.0,12.0,2.0,2.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1,1,1.3109243697478992,1.319327731092437,1.3418803418803418,1.361344537815126,1.3865546218487395,1.5378151260504203,1.5543478260869565,1.5603448275862069,1.596638655462185,1,False
110,2011-038-01,2011,20330.0,2.0,6.0,6.0,1.0,2.0,0.0,0.5555555555555556,False,True,0,0,0,0,0,0,0,0,0,1.3076923076923077,1.3162393162393162,1.3362068965517242,1.358974358974359,1.3846153846153846,1.547008547008547,1.5555555555555556,1.5614035087719298,1.5982905982905984,0,False
111,2011-039-01,2011,20330.0,2.0,0.0,0.0,2.0,3.0,0.7777777777777778,0.4444444444444444,True,False,1,1,1,1,1,1,1,0,0,1.3076923076923077,1.3162393162393162,1.3362068965517242,1.358974358974359,1.3846153846153846,1.547008547008547,1.5555555555555556,1.5614035087719298,1.5982905982905984,1,False
112,2011-040-01,2011,80130.0,8.0,9.0,9.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3076923076923077,1.3162393162393162,1.3362068965517242,1.358974358974359,1.3846153846153846,1.547008547008547,1.5555555555555556,1.5614035087719298,1.5982905982905984,1,True
113,2011-041-01,2011,90320.0,9.0,5.0,5.0,2.0,2.0,0.1111111111111111,0.3333333333333333,False,False,0,0,1,0,0,0,0,0,0,1.319672131147541,1.3278688524590163,1.3583333333333334,1.3688524590163935,1.3934426229508197,1.540983606557377,1.568421052631579,1.5714285714285714,1.598360655737705,1,True
114,2011-042-01,2011,20260.0,2.0,2.0,2.0,1.0,2.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1,1,1.319672131147541,1.3278688524590163,1.3583333333333334,1.3688524590163935,1.3934426229508197,1.540983606557377,1.568421052631579,1.5714285714285714,1.598360655737705,1,True
115,2011-043-01,2011,50010.0,5.0,9.0,9.0,2.0,4.0,0.4444444444444444,0.6666666666666666,False,True,1,1,1,1,0,0,0,0,0,1.319672131147541,1.3278688524590163,1.3583333333333334,1.3688524590163935,1.3934426229508197,1.540983606557377,1.568421052631579,1.5714285714285714,1.598360655737705,1,False
116,2011-044-01,2011,90150.0,9.0,7.0,7.0,1.0,2.0,0.1111111111111111,0.0,False,False,0,0,0,0,0,0,1,0,0,1.312,1.32,1.3495934959349594,1.36,1.384,1.536,1.556701030927835,1.5655737704918034,1.592,0,True
117,2011-045-01,2011,20400.0,2.0,11.0,11.0,1.0,2.0,0.5555555555555556,0.0,True,False,0,0,1,0,0,1,1,1,1,1.312,1.32,1.3495934959349594,1.36,1.384,1.536,1.556701030927835,1.5655737704918034,1.592,1,False
118,2011-046-01,2011,10050.0,1.0,3.0,3.0,1.0,3.0,0.2222222222222222,0.4444444444444444,False,False,0,0,1,0,0,0,1,0,0,1.312,1.32,1.3495934959349594,1.36,1.384,1.536,1.556701030927835,1.5655737704918034,1.592,1,True
119,2011-047-01,2011,80170.0,8.0,13.0,6.0,1.0,3.0,0.5555555555555556,1.0,True,True,0,1,1,1,1,1,0,0,0,1.31496062992126,1.3228346456692914,1.352,1.3622047244094488,1.3858267716535433,1.5433070866141732,1.5656565656565657,1.5725806451612903,1.5984251968503937,1,True
120,2011-048-01,2011,20400.0,2.0,9.0,9.0,2.0,6.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,0,1,0,0,1.31496062992126,1.3228346456692914,1.352,1.3622047244094488,1.3858267716535433,1.5433070866141732,1.5656565656565657,1.5725806451612903,1.5984251968503937,1,True
121,2011-049-01,2011,80070.0,8.0,12.0,12.0,1.0,2.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1,1,1.310077519379845,1.317829457364341,1.3464566929133859,1.3565891472868217,1.37984496124031,1.5348837209302326,1.5544554455445545,1.5634920634920635,1.5891472868217054,1,False
122,2011-050-01,2011,80180.0,8.0,13.0,12.0,2.0,2.0,0.7777777777777778,0.0,True,False,1,1,1,1,1,1,1,0,0,1.310077519379845,1.317829457364341,1.3464566929133859,1.3565891472868217,1.37984496124031,1.5348837209302326,1.5544554455445545,1.5634920634920635,1.5891472868217054,1,False
123,2011-051-01,2011,10020.0,1.0,10.0,10.0,1.0,2.0,0.1111111111111111,1.0,False,True,0,0,0,0,0,0,1,0,0,1.3153846153846154,1.323076923076923,1.3515625,1.3615384615384616,1.3846153846153846,1.5384615384615385,1.5588235294117647,1.5669291338582678,1.5923076923076922,0,False
124,2011-052-01,2011,120010.0,12.0,4.0,4.0,1.0,3.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1,1,1.3206106870229009,1.3282442748091603,1.3565891472868217,1.366412213740458,1.3893129770992367,1.5419847328244274,1.5631067961165048,1.5703125,1.5954198473282444,1,False
125,2011-053-01,2011,120030.0,12.0,9.0,9.0,1.0,3.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1,1,1.3181818181818181,1.3257575757575757,1.353846153846154,1.3636363636363635,1.393939393939394,1.5378787878787878,1.5673076923076923,1.573643410852713,1.5984848484848484,1,True
126,2011-054-01,2011,20170.0,2.0,3.0,3.0,2.0,7.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3185185185185184,1.325925925925926,1.3533834586466165,1.362962962962963,1.385185185185185,1.5333333333333334,1.5514018691588785,1.5757575757575757,1.5925925925925926,1,True
127,2011-055-01,2011,90110.0,9.0,9.0,9.0,1.0,2.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1,1,1.3185185185185184,1.325925925925926,1.3533834586466165,1.362962962962963,1.385185185185185,1.5333333333333334,1.5514018691588785,1.5757575757575757,1.5925925925925926,1,False
128,2011-056-01,2011,20110.0,2.0,9.0,9.0,2.0,2.0,0.0,1.0,False,True,0,0,0,0,0,0,0,0,0,1.3185185185185184,1.325925925925926,1.3533834586466165,1.362962962962963,1.385185185185185,1.5333333333333334,1.5514018691588785,1.5757575757575757,1.5925925925925926,0,False
129,2011-057-01,2011,10170.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.3333333333333333,False,False,0,0,0,0,0,0,1,1,1,1.313868613138686,1.3211678832116789,1.348148148148148,1.3576642335766422,1.3795620437956204,1.5255474452554745,1.5504587155963303,1.5746268656716418,1.5912408759124088,0,True
130,2011-058-01,2011,80170.0,8.0,5.0,5.0,1.0,2.0,0.5555555555555556,0.0,True,False,0,0,1,1,1,1,0,0,1,1.313868613138686,1.3211678832116789,1.348148148148148,1.3576642335766422,1.3795620437956204,1.5255474452554745,1.5504587155963303,1.5746268656716418,1.5912408759124088,1,False
131,2011-059-01,2011,20100.0,2.0,7.0,7.0,1.0,2.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1,1,1.3093525179856116,1.316546762589928,1.3430656934306568,1.3525179856115108,1.3768115942028984,1.5179856115107915,1.5405405405405406,1.5661764705882353,1.5827338129496402,1,False
132,2011-060-01,2011,10020.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3093525179856116,1.316546762589928,1.3430656934306568,1.3525179856115108,1.3768115942028984,1.5179856115107915,1.5405405405405406,1.5661764705882353,1.5827338129496402,1,True
133,2011-061-01,2011,20400.0,2.0,10.0,10.0,2.0,7.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,1,0,0,0,1.3049645390070923,1.3120567375886525,1.3381294964028776,1.3475177304964538,1.3714285714285714,1.5106382978723405,1.5357142857142858,1.5579710144927537,1.574468085106383,1,True
134,2011-062-01,2011,80100.0,8.0,0.0,0.0,1.0,3.0,0.5555555555555556,0.3333333333333333,True,False,0,0,0,0,1,1,1,1,1,1.3049645390070923,1.3120567375886525,1.3381294964028776,1.3475177304964538,1.3714285714285714,1.5106382978723405,1.5357142857142858,1.5579710144927537,1.574468085106383,0,False
135,2011-063-01,2011,10020.0,1.0,6.0,6.0,2.0,7.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3006993006993006,1.3146853146853146,1.3404255319148937,1.3496503496503496,1.3661971830985915,1.5034965034965035,1.5263157894736843,1.55,1.5664335664335665,1,True
136,2011-064-01,2011,90120.0,9.0,1.0,1.0,1.0,5.0,1.0,0.3333333333333333,True,False,1,1,1,1,1,1,1,1,1,1.3006993006993006,1.3146853146853146,1.3404255319148937,1.3496503496503496,1.3661971830985915,1.5034965034965035,1.5263157894736843,1.55,1.5664335664335665,1,False
137,2011-065-01,2011,90280.0,9.0,12.0,12.0,1.0,3.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1,1,1.2993197278911566,1.3129251700680271,1.3310344827586207,1.346938775510204,1.3630136986301369,1.4965986394557824,1.5338983050847457,1.5555555555555556,1.564625850340136,1,False
138,2011-066-01,2011,20150.0,2.0,10.0,10.0,2.0,3.0,0.7777777777777778,0.4444444444444444,True,False,1,1,1,1,1,1,1,0,0,1.2993197278911566,1.3129251700680271,1.3310344827586207,1.346938775510204,1.3630136986301369,1.4965986394557824,1.5338983050847457,1.5555555555555556,1.564625850340136,1,False
139,2011-067-01,2011,70040.0,7.0,9.0,9.0,1.0,2.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1,1,1.2993197278911566,1.3129251700680271,1.3310344827586207,1.346938775510204,1.3630136986301369,1.4965986394557824,1.5338983050847457,1.5555555555555556,1.564625850340136,1,False
140,2011-068-01,2011,10270.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.4444444444444444,False,False,0,0,0,0,1,0,1,1,0,1.2993197278911566,1.3129251700680271,1.3310344827586207,1.346938775510204,1.3630136986301369,1.4965986394557824,1.5338983050847457,1.5555555555555556,1.564625850340136,0,True
141,2011-069-01,2011,10560.0,1.0,1.0,1.0,2.0,2.0,0.1111111111111111,0.3333333333333333,False,False,0,0,0,0,1,0,0,0,0,1.2980132450331126,1.304635761589404,1.3288590604026846,1.3509933774834437,1.36,1.4966887417218544,1.5491803278688525,1.5608108108108107,1.5695364238410596,0,True
142,2011-070-01,2011,70060.0,7.0,9.0,9.0,2.0,4.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1,1,1.2980132450331126,1.304635761589404,1.3288590604026846,1.3509933774834437,1.36,1.4966887417218544,1.5491803278688525,1.5608108108108107,1.5695364238410596,1,True
143,2011-071-01,2011,10040.0,1.0,7.0,7.0,1.0,2.0,0.0,0.5555555555555556,False,True,0,0,0,0,0,0,0,0,0,1.2980132450331126,1.304635761589404,1.3288590604026846,1.3509933774834437,1.36,1.4966887417218544,1.5491803278688525,1.5608108108108107,1.5695364238410596,0,False
144,2011-072-01,2011,40010.0,4.0,2.0,2.0,1.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.2980132450331126,1.304635761589404,1.3288590604026846,1.3509933774834437,1.36,1.4966887417218544,1.5491803278688525,1.5608108108108107,1.5695364238410596,1,True
145,2011-073-01,2011,30020.0,3.0,0.0,0.0,2.0,9.0,1.0,0.4444444444444444,True,False,1,1,1,1,1,1,1,1,1,1.3051948051948052,1.3116883116883118,1.3355263157894737,1.3571428571428572,1.3725490196078431,1.5,1.552,1.56,1.5714285714285714,1,False
146,2011-074-01,2011,10130.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.5555555555555556,False,True,0,0,0,0,0,0,1,1,1,1.3051948051948052,1.3116883116883118,1.3355263157894737,1.3571428571428572,1.3725490196078431,1.5,1.552,1.56,1.5714285714285714,0,False
147,2011-075-01,2011,100030.0,10.0,9.0,9.0,2.0,2.0,0.5555555555555556,0.4444444444444444,True,False,1,1,1,1,1,0,0,0,0,1.3051948051948052,1.3116883116883118,1.3355263157894737,1.3571428571428572,1.3725490196078431,1.5,1.552,1.56,1.5714285714285714,1,False
148,2011-076-01,2011,30010.0,3.0,9.0,9.0,2.0,3.0,0.6666666666666666,0.3333333333333333,True,False,1,1,1,1,1,1,0,0,0,1.2993630573248407,1.305732484076433,1.3483870967741935,1.3503184713375795,1.3782051282051282,1.5095541401273886,1.5590551181102361,1.5686274509803921,1.5796178343949046,1,False
149,2011-077-01,2011,100120.0,10.0,11.0,11.0,1.0,2.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1,1,1.2993630573248407,1.305732484076433,1.3483870967741935,1.3503184713375795,1.3782051282051282,1.5095541401273886,1.5590551181102361,1.5686274509803921,1.5796178343949046,1,True
150,2011-080-01,2011,90150.0,9.0,9.0,9.0,1.5,7.0,0.5555555555555556,1.0,True,True,1,1,1,1,1,0,0,0,0,1.2993630573248407,1.305732484076433,1.3483870967741935,1.3503184713375795,1.3782051282051282,1.5095541401273886,1.5590551181102361,1.5686274509803921,1.5796178343949046,1,True
151,2012-001-01,2012,40070.0,4.0,13.0,13.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3,1.30625,1.3481012658227849,1.35,1.3773584905660377,1.50625,1.558139534883721,1.564102564102564,1.575,1,True
152,2012-002-01,2012,60010.0,6.0,4.0,4.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.2993630573248407,1.305732484076433,1.3483870967741935,1.3503184713375795,1.3782051282051282,1.5095541401273886,1.5590551181102361,1.5686274509803921,1.5796178343949046,1,True
153,2012-003-01,2012,70010.0,7.0,0.0,0.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3018867924528301,1.3081761006289307,1.3503184713375795,1.3522012578616351,1.379746835443038,1.509433962264151,1.558139534883721,1.5677419354838709,1.578616352201258,1,True
154,2012-004-01,2012,50010.0,5.0,13.0,7.0,2.0,5.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,1,0,0,0,1.3037974683544304,1.3101265822784811,1.3525641025641026,1.3544303797468353,1.3821656050955413,1.5126582278481013,1.5625,1.5714285714285714,1.5822784810126582,1,True
155,2012-005-01,2012,20400.0,2.0,8.0,8.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.2981366459627328,1.3043478260869565,1.3459119496855345,1.3478260869565217,1.375,1.5031055900621118,1.5538461538461539,1.5605095541401275,1.5714285714285714,1,True
156,2012-006-01,2012,10400.0,1.0,12.0,12.0,1.0,2.0,0.4444444444444444,0.0,False,False,0,0,0,0,0,1,1,1,1,1.2969696969696969,1.303030303030303,1.343558282208589,1.3454545454545455,1.3719512195121952,1.496969696969697,1.544776119402985,1.5527950310559007,1.5636363636363637,0,True
157,2012-007-01,2012,80200.0,8.0,2.0,2.0,1.0,2.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1,1,1.2969696969696969,1.303030303030303,1.343558282208589,1.3454545454545455,1.3719512195121952,1.496969696969697,1.544776119402985,1.5527950310559007,1.5636363636363637,1,False
158,2012-008-01,2012,80130.0,8.0,9.0,9.0,2.0,7.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,1,0,0,0,1.3006134969325154,1.3067484662576687,1.3478260869565217,1.3496932515337423,1.376543209876543,1.5030674846625767,1.553030303030303,1.559748427672956,1.5705521472392638,1,True
159,2012-009-01,2012,10020.0,1.0,9.0,9.0,2.0,1.0,0.5555555555555556,1.0,True,True,1,1,1,1,1,0,0,0,0,1.3006134969325154,1.3067484662576687,1.3478260869565217,1.3496932515337423,1.376543209876543,1.5030674846625767,1.553030303030303,1.559748427672956,1.5705521472392638,1,True
160,2012-010-01,2012,40070.0,4.0,11.0,11.0,2.0,-99.0,0.7777777777777778,0.2222222222222222,True,False,1,1,1,1,1,1,0,0,1,1.2951807228915662,1.3012048192771084,1.3414634146341464,1.3433734939759037,1.3696969696969696,1.4939759036144578,1.5407407407407407,1.5493827160493827,1.5602409638554218,1,False
161,2012-011-01,2012,90120.0,9.0,12.0,12.0,2.0,-99.0,0.4444444444444444,0.0,False,False,1,0,0,1,1,0,1,0,0,1.2994011976047903,1.3053892215568863,1.3454545454545455,1.347305389221557,1.3674698795180722,1.4970059880239521,1.5441176470588236,1.5460122699386503,1.562874251497006,0,True
162,2012-012-01,2012,20170.0,2.0,11.0,11.0,1.0,9.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3099415204678362,1.3157894736842106,1.3609467455621302,1.3625730994152048,1.3823529411764706,1.5029239766081872,1.5568862275449102,1.5571428571428572,1.5730994152046784,1,True
163,2012-013-01,2012,10050.0,1.0,2.0,2.0,1.0,2.0,0.0,0.6666666666666666,False,True,0,0,0,0,0,0,0,0,0,1.3099415204678362,1.3157894736842106,1.3609467455621302,1.3625730994152048,1.3823529411764706,1.5029239766081872,1.5568862275449102,1.5571428571428572,1.5730994152046784,0,False
164,2012-014-01,2012,80010.0,8.0,11.0,11.0,1.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3099415204678362,1.3157894736842106,1.3609467455621302,1.3625730994152048,1.3823529411764706,1.5029239766081872,1.5568862275449102,1.5571428571428572,1.5730994152046784,1,True
165,2012-015-01,2012,10050.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1,1,1.3099415204678362,1.3157894736842106,1.3609467455621302,1.3625730994152048,1.3823529411764706,1.5029239766081872,1.5568862275449102,1.5571428571428572,1.5730994152046784,1,False
166,2012-016-01,2012,10370.0,1.0,5.0,-99.0,1.0,-99.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1,1,1.3068181818181819,1.3068181818181819,1.3579545454545454,1.3620689655172413,1.3828571428571428,1.5,1.5517241379310345,1.558139534883721,1.5738636363636365,1,True
167,2012-017-01,2012,10580.0,1.0,9.0,4.0,1.0,5.0,1.0,0.0,True,False,1,1,1,1,1,1,1,1,1,1.3068181818181819,1.3068181818181819,1.3579545454545454,1.3620689655172413,1.3828571428571428,1.5,1.5517241379310345,1.558139534883721,1.5738636363636365,1,False
168,2012-018-01,2012,10170.0,1.0,0.0,0.0,1.0,2.0,0.0,0.8888888888888888,False,True,0,0,0,0,0,0,0,0,0,1.3068181818181819,1.3068181818181819,1.3579545454545454,1.3620689655172413,1.3828571428571428,1.5,1.5517241379310345,1.558139534883721,1.5738636363636365,0,False
169,2012-019-01,2012,10040.0,1.0,7.0,7.0,1.0,2.0,1.0,0.2222222222222222,True,False,1,1,1,1,1,1,1,1,1,1.3068181818181819,1.3068181818181819,1.3579545454545454,1.3620689655172413,1.3828571428571428,1.5,1.5517241379310345,1.558139534883721,1.5738636363636365,1,False
170,2012-020-01,2012,80170.0,8.0,10.0,10.0,1.0,2.0,1.0,0.2222222222222222,True,False,1,1,1,1,1,1,1,1,1,1.303370786516854,1.303370786516854,1.353932584269663,1.3579545454545454,1.3785310734463276,1.5,1.5578231292517006,1.5632183908045978,1.5730337078651686,1,False
171,2012-021-01,2012,90220.0,9.0,2.0,2.0,2.0,3.0,0.5555555555555556,0.5555555555555556,True,True,1,1,1,1,1,0,0,0,0,1.303370786516854,1.303370786516854,1.353932584269663,1.3579545454545454,1.3785310734463276,1.5,1.5578231292517006,1.5632183908045978,1.5730337078651686,1,True
172,2012-022-01,2012,80120.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1,1,1.3055555555555556,1.3111111111111111,1.3555555555555556,1.3651685393258426,1.3798882681564246,1.5055555555555555,1.563758389261745,1.5681818181818181,1.5777777777777777,1,True
173,2012-023-01,2012,80120.0,8.0,9.0,9.0,2.0,-99.0,0.0,0.3333333333333333,False,False,0,0,0,0,0,0,0,0,0,1.3055555555555556,1.3111111111111111,1.3555555555555556,1.3651685393258426,1.3798882681564246,1.5055555555555555,1.563758389261745,1.5681818181818181,1.5777777777777777,0,True
174,2012-024-01,2012,80060.0,8.0,9.0,9.0,1.0,2.0,0.1111111111111111,1.0,False,True,0,0,0,0,0,1,0,0,0,1.3093922651933703,1.3149171270718232,1.3591160220994476,1.3687150837988826,1.3833333333333333,1.5082872928176796,1.5666666666666667,1.5706214689265536,1.580110497237569,0,False
175,2012-025-01,2012,80190.0,8.0,2.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,True,True,1,1,1,1,1,1,0,0,0,1.3169398907103824,1.3224043715846994,1.360655737704918,1.3756906077348066,1.3846153846153846,1.5136612021857923,1.5723684210526316,1.5754189944134078,1.5792349726775956,1,True
176,2012-026-01,2012,90320.0,9.0,8.0,8.0,1.0,9.0,0.7777777777777778,1.0,True,True,0,0,1,1,1,1,1,1,1,1.3169398907103824,1.3224043715846994,1.360655737704918,1.3756906077348066,1.3846153846153846,1.5136612021857923,1.5723684210526316,1.5754189944134078,1.5792349726775956,1,True
177,2012-027-01,2012,80130.0,8.0,9.0,9.0,1.0,3.0,1.0,0.8888888888888888,True,True,1,1,1,1,1,1,1,1,1,1.318918918918919,1.3297297297297297,1.3567567567567567,1.3770491803278688,1.391304347826087,1.516304347826087,1.577922077922078,1.580110497237569,1.5837837837837838,1,True
178,2012-028-01,2012,100030.0,10.0,4.0,4.0,1.0,5.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1,1,1.318918918918919,1.3297297297297297,1.3567567567567567,1.3770491803278688,1.391304347826087,1.516304347826087,1.577922077922078,1.580110497237569,1.5837837837837838,1,True
179,2012-029-01,2012,100030.0,10.0,0.0,0.0,2.0,2.0,0.6666666666666666,1.0,True,True,1,1,1,1,1,1,0,0,0,1.3068181818181819,1.3068181818181819,1.3579545454545454,1.3620689655172413,1.3828571428571428,1.5,1.5517241379310345,1.558139534883721,1.5738636363636365,1,True
180,2012-030-01,2012,10050.0,1.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.4444444444444444,True,False,1,1,1,1,1,1,0,0,0,1.3172043010752688,1.3279569892473118,1.3548387096774193,1.375,1.3891891891891892,1.5135135135135136,1.5741935483870968,1.5769230769230769,1.5806451612903225,1,False
181,2012-031-01,2012,90240.0,9.0,3.0,3.0,2.0,2.0,0.6666666666666666,0.5555555555555556,True,True,1,1,1,1,1,1,0,0,0,1.3191489361702127,1.324468085106383,1.3563829787234043,1.3709677419354838,1.3850267379679144,1.5133689839572193,1.5796178343949046,1.5815217391304348,1.5851063829787233,1,True
